Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
UNISWAP,2025-07-08 23:19:15,7.599,52.978735362419314,-0.0607380727687028,⏳ Sin señal clara,Bearish,No,0
