Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
FLOKI,2025-07-08 23:19:21,9.024e-05,60.68533987607068,9.21731716742644e-07,⏳ Sin señal clara,Bearish,No,0
