Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
PEPE,2025-07-08 23:19:20,1.006e-05,47.05716619236754,-3.3497354926256226e-07,⏳ Sin señal clara,Bearish,No,0
