Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
STELLAR,2025-07-08 23:19:14,0.2606,58.144803711045796,-0.001935083588324532,⏳ Sin señal clara,Bearish,No,0
