Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
ETHEREUM,2025-07-08 23:19:02,2594.52,54.10314854361827,-5.448339327652775,⏳ Sin señal clara,Bearish,No,0
