Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
BITCOIN,2025-07-08 23:19:01,108441.21,53.21347066905951,398.7741556741821,⏳ Sin señal clara,Bearish,No,0
