Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
BINANCE-COIN,2025-07-08 23:19:04,661.56,55.03034953922847,1.549735185593704,⏳ Sin señal clara,Bearish,No,0
