Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
DOGECOIN,2025-07-08 23:19:09,0.17065,49.824953490660064,-0.0026221171963660694,⏳ Sin señal clara,Bearish,No,0
