Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
BINANCE-COIN,2025-07-08 23:26:44,661.38,54.90628206064572,1.5353762112346203,⏳ Sin señal clara,Bearish,No,0
