Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
DOGECOIN,2025-07-08 23:26:48,0.17058,49.76239565603617,-0.002627701241950109,⏳ Sin señal clara,Bearish,No,0
