Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
BITCOIN,2025-07-08 23:26:41,108413.47,53.101419489280254,396.5612781813106,⏳ Sin señal clara,Bearish,No,0
