Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
FLOKI,2025-07-08 23:27:01,8.987e-05,60.24008303172703,8.922160472269743e-07,⏳ Sin señal clara,Bearish,No,0
