Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
STELLAR,2025-07-08 23:26:54,0.2605,58.08702823696104,-0.0019430607963017432,⏳ Sin señal clara,Bearish,No,0
