Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
CARDANO,2025-07-08 23:26:47,0.5853,45.98426713862779,-0.01519391909798029,⏳ Sin señal clara,Bearish,No,0
