Coin,Date,Price,RSI,MACD,Signal,Trend,Golden Triangle,Volume
POLKADOT,2025-07-08 23:26:51,3.422,43.728088909529696,-0.11312305852768478,⏳ Sin señal clara,Bearish,No,0
